budget,capacity,terminal,root,node,bc_tr_asp,num_interm_nodes,family_size,category,value
425,max,1716,1691,1740,1.1977444366064984e-05,4,1,only_child,5710600.596125186
425,max,1769,1750,1759,1.0130973631029354e-05,4,2,protected,3762208.889962821
425,max,1769,1750,1757,9.904127807264118e-06,4,2,protected,3762208.889962821
425,max,1769,1750,1756,2.798949853556295e-05,4,2,protected,3762208.889962821
425,max,1769,1750,1762,4.616500859277514e-05,4,2,protected,3762208.889962821
425,max,1770,1750,1759,1.0130973631029354e-05,4,2,dominant,4689461.40711094
425,max,1770,1750,1757,9.904127807264118e-06,4,2,dominant,4689461.40711094
425,max,1770,1750,1756,2.798949853556295e-05,4,2,dominant,4689461.40711094
425,max,1770,1750,1762,4.616500859277514e-05,4,2,dominant,4689461.40711094
425,max,1771,1750,1755,2.1741316579945243e-05,3,2,protected,4012598.9059267063
425,max,1771,1750,1756,2.798949853556295e-05,3,2,protected,4012598.9059267063
425,max,1771,1750,1762,4.616500859277514e-05,3,2,protected,4012598.9059267063
425,max,1772,1750,1755,2.1741316579945243e-05,3,2,dominant,9706627.168543395
425,max,1772,1750,1756,2.798949853556295e-05,3,2,dominant,9706627.168543395
425,max,1772,1750,1762,4.616500859277514e-05,3,2,dominant,9706627.168543395
425,max,1777,1750,1756,2.798949853556295e-05,2,1,only_child,3363799.223847788
425,max,1777,1750,1762,4.616500859277514e-05,2,1,only_child,3363799.223847788
425,max,1778,1750,1762,4.616500859277514e-05,1,2,dominant,4935164.926115627
425,max,1779,1750,1762,4.616500859277514e-05,1,2,protected,1023155.5245227315
425,max,1813,1795,1792,0.0002578836519010966,2,2,dominant,3396872.947685486
425,max,1813,1795,1793,0.0006439455400981264,2,2,dominant,3396872.947685486
425,max,1815,1781,1793,0.0006439455400981264,2,2,dominant,3796623.223610626
425,max,1815,1781,1795,0.0004391761789767496,2,2,dominant,3796623.223610626
425,max,1820,1795,1796,0.00033031062494102325,1,2,dominant,4493057.50199252
425,max,1821,1781,1797,0.0005967111339890717,1,3,dominant,4283201.8396289
425,max,1830,1781,1797,0.0005967111339890717,1,3,protected,1387052.7246010876
425,max,1883,1853,1859,0.00013826129768760347,2,1,only_child,5477460.190776772
425,max,1883,1853,1855,0.0003174796320785033,2,1,only_child,5477460.190776772
425,max,1884,1858,1860,0.0002708950454810465,3,1,only_child,2738056.876291576
425,max,1884,1858,1870,0.00026298150788306326,3,1,only_child,2738056.876291576
425,max,1884,1858,1875,0.0004422384031404744,3,1,only_child,2738056.876291576
425,max,1885,1857,1861,2.8461187866795536e-05,3,1,only_child,3520901.1538083083
425,max,1885,1857,1852,0.00045006974190752526,3,1,only_child,3520901.1538083083
425,max,1885,1857,1854,0.00035911930819218225,3,1,only_child,3520901.1538083083
425,max,1886,1857,1854,0.00035911930819218225,1,1,only_child,8629915.758251993
425,max,1887,1853,1864,0.00010983381060160308,4,2,dominant,3181053.503491521
425,max,1887,1853,1863,0.00011631289527062614,4,2,dominant,3181053.503491521
425,max,1887,1853,1859,0.00013826129768760347,4,2,dominant,3181053.503491521
425,max,1887,1853,1855,0.0003174796320785033,4,2,dominant,3181053.503491521
425,max,1889,1857,1868,0.0006399918944779837,1,1,only_child,3996569.8898939053
425,max,1890,1858,1870,0.00026298150788306326,2,1,only_child,2808152.0066508586
425,max,1890,1858,1875,0.0004422384031404744,2,1,only_child,2808152.0066508586
425,max,1891,1858,1874,0.0002684136945480265,2,2,protected,7505242.556738599
425,max,1891,1858,1875,0.0004422384031404744,2,2,protected,7505242.556738599
425,max,1892,1858,1874,0.0002684136945480265,2,2,dominant,7628098.057749215
425,max,1892,1858,1875,0.0004422384031404744,2,2,dominant,7628098.057749215
425,max,1893,1858,1875,0.0004422384031404744,1,1,only_child,3372413.0315185464
425,max,1894,1853,1877,0.00026843777131539383,1,1,only_child,6385502.17229874
425,max,1895,1853,1878,5.6735512857961805e-05,2,2,protected,3963257.7004387355
425,max,1895,1853,1877,0.00026843777131539383,2,2,protected,3963257.7004387355
425,max,1896,1853,1878,5.6735512857961805e-05,2,2,dominant,3984082.8119665813
425,max,1896,1853,1877,0.00026843777131539383,2,2,dominant,3984082.8119665813
425,max,1897,1853,1863,0.00011631289527062614,3,1,only_child,3831915.274574983
425,max,1897,1853,1859,0.00013826129768760347,3,1,only_child,3831915.274574983
425,max,1897,1853,1855,0.0003174796320785033,3,1,only_child,3831915.274574983
425,max,1899,1834,1840,0.0005208981447886684,1,1,only_child,3912543.955957349
425,max,1900,1834,1835,0.0005290861418335564,1,2,protected,985666.3889018613
425,max,1901,1834,1835,0.0005290861418335564,1,2,dominant,990845.8309804206
425,max,1902,1834,1838,0.00017565129982487766,3,2,dominant,2669788.0803724043
425,max,1902,1834,1842,0.00016569776160541835,3,2,dominant,2669788.0803724043
425,max,1902,1834,1835,0.0005290861418335564,3,2,dominant,2669788.0803724043
425,max,1903,1834,1838,0.00017565129982487766,3,2,protected,2462893.2408335996
425,max,1903,1834,1842,0.00016569776160541835,3,2,protected,2462893.2408335996
425,max,1903,1834,1835,0.0005290861418335564,3,2,protected,2462893.2408335996
425,max,1904,1834,1837,0.0004300010001589727,2,1,only_child,7110097.5995076
425,max,1904,1834,1840,0.0005208981447886684,2,1,only_child,7110097.5995076
425,max,1906,1843,1845,8.632320592678426e-05,2,2,protected,3502243.248324103
425,max,1906,1843,1844,7.056899493245079e-05,2,2,protected,3502243.248324103
425,max,1907,1843,1845,8.632320592678426e-05,2,2,dominant,5682005.523913312
425,max,1907,1843,1844,7.056899493245079e-05,2,2,dominant,5682005.523913312
425,max,1908,1843,1849,9.608564311864518e-05,4,2,protected,2893138.3959061448
425,max,1908,1843,1850,4.6412730082356545e-05,4,2,protected,2893138.3959061448
425,max,1908,1843,1845,8.632320592678426e-05,4,2,protected,2893138.3959061448
425,max,1908,1843,1844,7.056899493245079e-05,4,2,protected,2893138.3959061448
425,max,1909,1843,1849,9.608564311864518e-05,4,2,dominant,7328149.206943658
425,max,1909,1843,1850,4.6412730082356545e-05,4,2,dominant,7328149.206943658
425,max,1909,1843,1845,8.632320592678426e-05,4,2,dominant,7328149.206943658
425,max,1909,1843,1844,7.056899493245079e-05,4,2,dominant,7328149.206943658
425,max,1910,1843,1851,1.3004920901342497e-05,5,1,only_child,3399902.094343657
425,max,1910,1843,1849,9.608564311864518e-05,5,1,only_child,3399902.094343657
425,max,1910,1843,1850,4.6412730082356545e-05,5,1,only_child,3399902.094343657
425,max,1910,1843,1845,8.632320592678426e-05,5,1,only_child,3399902.094343657
425,max,1910,1843,1844,7.056899493245079e-05,5,1,only_child,3399902.094343657
425,max,1911,602,660,0.0016029757213909164,4,1,only_child,6475516.612703121
425,max,1911,602,651,0.016927580982132033,4,1,only_child,6475516.612703121
425,max,1911,602,664,0.010900154058003928,4,1,only_child,6475516.612703121
425,max,1911,602,674,0.007280610836617844,4,1,only_child,6475516.612703121
425,max,1912,602,670,0.006043894931098145,2,1,only_child,8957855.505056681
425,max,1912,602,654,0.003365453215139171,2,1,only_child,8957855.505056681
425,max,1913,602,667,0.0027166684210450636,2,1,only_child,5308973.50641564
425,max,1913,602,677,0.005950056768836636,2,1,only_child,5308973.50641564
425,max,2037,2001,2030,4.526252117557955e-06,9,2,dominant,4168347.319640271
425,max,2037,2001,2004,6.842477279411149e-06,9,2,dominant,4168347.319640271
425,max,2037,2001,2027,4.938878992291861e-06,9,2,dominant,4168347.319640271
425,max,2037,2001,2029,8.787147516446352e-06,9,2,dominant,4168347.319640271
425,max,2037,2001,2019,1.2124218463453236e-05,9,2,dominant,4168347.319640271
425,max,2037,2001,2014,1.2521192136266035e-05,9,2,dominant,4168347.319640271
425,max,2037,2001,2002,7.996299782564127e-06,9,2,dominant,4168347.319640271
425,max,2037,2001,2016,9.49845709591633e-06,9,2,dominant,4168347.319640271
425,max,2037,2001,2009,8.634314839519632e-06,9,2,dominant,4168347.319640271
425,max,2039,2001,2016,9.49845709591633e-06,2,1,only_child,2448917.7021592343
425,max,2039,2001,2009,8.634314839519632e-06,2,1,only_child,2448917.7021592343
425,max,2040,2001,2014,1.2521192136266035e-05,4,1,only_child,3519802.2293303018
425,max,2040,2001,2002,7.996299782564127e-06,4,1,only_child,3519802.2293303018
425,max,2040,2001,2016,9.49845709591633e-06,4,1,only_child,3519802.2293303018
425,max,2040,2001,2009,8.634314839519632e-06,4,1,only_child,3519802.2293303018
425,max,2044,2001,2030,4.526252117557955e-06,9,2,protected,4141366.893764163
425,max,2044,2001,2004,6.842477279411149e-06,9,2,protected,4141366.893764163
425,max,2044,2001,2027,4.938878992291861e-06,9,2,protected,4141366.893764163
425,max,2044,2001,2029,8.787147516446352e-06,9,2,protected,4141366.893764163
425,max,2044,2001,2019,1.2124218463453236e-05,9,2,protected,4141366.893764163
425,max,2044,2001,2014,1.2521192136266035e-05,9,2,protected,4141366.893764163
425,max,2044,2001,2002,7.996299782564127e-06,9,2,protected,4141366.893764163
425,max,2044,2001,2016,9.49845709591633e-06,9,2,protected,4141366.893764163
425,max,2044,2001,2009,8.634314839519632e-06,9,2,protected,4141366.893764163
425,max,2045,2001,2034,1.8582552739947999e-06,8,1,only_child,3369222.6176577727
425,max,2045,2001,2026,7.2566505370465105e-06,8,1,only_child,3369222.6176577727
425,max,2045,2001,2025,7.809525045183669e-06,8,1,only_child,3369222.6176577727
425,max,2045,2001,2020,6.316154465076461e-06,8,1,only_child,3369222.6176577727
425,max,2045,2001,2014,1.2521192136266035e-05,8,1,only_child,3369222.6176577727
425,max,2045,2001,2002,7.996299782564127e-06,8,1,only_child,3369222.6176577727
425,max,2045,2001,2016,9.49845709591633e-06,8,1,only_child,3369222.6176577727
425,max,2045,2001,2009,8.634314839519632e-06,8,1,only_child,3369222.6176577727
425,max,2046,2001,2035,2.107027053482956e-06,8,2,dominant,2660500.241828816
425,max,2046,2001,2026,7.2566505370465105e-06,8,2,dominant,2660500.241828816
425,max,2046,2001,2025,7.809525045183669e-06,8,2,dominant,2660500.241828816
425,max,2046,2001,2020,6.316154465076461e-06,8,2,dominant,2660500.241828816
425,max,2046,2001,2014,1.2521192136266035e-05,8,2,dominant,2660500.241828816
425,max,2046,2001,2002,7.996299782564127e-06,8,2,dominant,2660500.241828816
425,max,2046,2001,2016,9.49845709591633e-06,8,2,dominant,2660500.241828816
425,max,2046,2001,2009,8.634314839519632e-06,8,2,dominant,2660500.241828816
425,max,2047,2001,2022,1.2283633212355057e-06,8,1,only_child,2393188.509662215
425,max,2047,2001,2006,4.0191558129302275e-06,8,1,only_child,2393188.509662215
425,max,2047,2001,2025,7.809525045183669e-06,8,1,only_child,2393188.509662215
425,max,2047,2001,2020,6.316154465076461e-06,8,1,only_child,2393188.509662215
425,max,2047,2001,2014,1.2521192136266035e-05,8,1,only_child,2393188.509662215
425,max,2047,2001,2002,7.996299782564127e-06,8,1,only_child,2393188.509662215
425,max,2047,2001,2016,9.49845709591633e-06,8,1,only_child,2393188.509662215
425,max,2047,2001,2009,8.634314839519632e-06,8,1,only_child,2393188.509662215
425,max,2048,2001,2024,2.7907924916947216e-06,8,2,protected,2973156.0538890185
425,max,2048,2001,2006,4.0191558129302275e-06,8,2,protected,2973156.0538890185
425,max,2048,2001,2025,7.809525045183669e-06,8,2,protected,2973156.0538890185
425,max,2048,2001,2020,6.316154465076461e-06,8,2,protected,2973156.0538890185
425,max,2048,2001,2014,1.2521192136266035e-05,8,2,protected,2973156.0538890185
425,max,2048,2001,2002,7.996299782564127e-06,8,2,protected,2973156.0538890185
425,max,2048,2001,2016,9.49845709591633e-06,8,2,protected,2973156.0538890185
425,max,2048,2001,2009,8.634314839519632e-06,8,2,protected,2973156.0538890185
425,max,2049,2001,2024,2.7907924916947216e-06,8,2,dominant,3213301.963710653
425,max,2049,2001,2006,4.0191558129302275e-06,8,2,dominant,3213301.963710653
425,max,2049,2001,2025,7.809525045183669e-06,8,2,dominant,3213301.963710653
425,max,2049,2001,2020,6.316154465076461e-06,8,2,dominant,3213301.963710653
425,max,2049,2001,2014,1.2521192136266035e-05,8,2,dominant,3213301.963710653
425,max,2049,2001,2002,7.996299782564127e-06,8,2,dominant,3213301.963710653
425,max,2049,2001,2016,9.49845709591633e-06,8,2,dominant,3213301.963710653
425,max,2049,2001,2009,8.634314839519632e-06,8,2,dominant,3213301.963710653
425,max,2050,2001,2035,2.107027053482956e-06,8,2,protected,1156397.011963185
425,max,2050,2001,2026,7.2566505370465105e-06,8,2,protected,1156397.011963185
425,max,2050,2001,2025,7.809525045183669e-06,8,2,protected,1156397.011963185
425,max,2050,2001,2020,6.316154465076461e-06,8,2,protected,1156397.011963185
425,max,2050,2001,2014,1.2521192136266035e-05,8,2,protected,1156397.011963185
425,max,2050,2001,2002,7.996299782564127e-06,8,2,protected,1156397.011963185
425,max,2050,2001,2016,9.49845709591633e-06,8,2,protected,1156397.011963185
425,max,2050,2001,2009,8.634314839519632e-06,8,2,protected,1156397.011963185
450,max,131,1,21,0.006832417433505095,1,2,protected,1750118.7353424656
450,max,132,1,21,0.006832417433505095,1,2,dominant,6821802.882816058
450,max,135,1,22,0.0026167533486082116,1,2,protected,1714029.3303652175
450,max,136,1,22,0.0026167533486082116,1,2,dominant,6821802.882816058
450,max,144,1,24,0.0009101443806205299,4,1,only_child,8541812.466721177
450,max,144,1,48,0.004625416490922056,4,1,only_child,8541812.466721177
450,max,144,1,45,0.006036491220157679,4,1,only_child,8541812.466721177
450,max,144,1,21,0.006832417433505095,4,1,only_child,8541812.466721177
450,max,159,1,42,0.0031583585511919046,2,2,protected,1095687.6982240945
450,max,159,1,22,0.0026167533486082116,2,2,protected,1095687.6982240945
450,max,160,1,42,0.0031583585511919046,2,2,dominant,5162728.501841529
450,max,160,1,22,0.0026167533486082116,2,2,dominant,5162728.501841529
450,max,171,1,45,0.006036491220157679,2,2,dominant,1700672.2836583336
450,max,171,1,21,0.006832417433505095,2,2,dominant,1700672.2836583336
450,max,172,1,45,0.006036491220157679,2,2,protected,1700672.2836583336
450,max,172,1,21,0.006832417433505095,2,2,protected,1700672.2836583336
450,max,175,1,46,0.0023068385190232114,1,2,dominant,1707188.8078962197
450,max,176,1,46,0.0023068385190232114,1,2,protected,1631736.9271166874
450,max,183,1,48,0.004625416490922056,3,2,dominant,5331335.241171337
450,max,183,1,45,0.006036491220157679,3,2,dominant,5331335.241171337
450,max,183,1,21,0.006832417433505095,3,2,dominant,5331335.241171337
450,max,184,1,48,0.004625416490922056,3,2,protected,1635681.2570144092
450,max,184,1,45,0.006036491220157679,3,2,protected,1635681.2570144092
450,max,184,1,21,0.006832417433505095,3,2,protected,1635681.2570144092
450,max,435,301,322,0.008859950926797935,1,3,dominant,2034270.6342483887
450,max,436,301,322,0.008859950926797935,1,3,protected,1495279.198113949
450,max,438,301,322,0.008859950926797935,1,3,protected,1526983.9388657892
450,max,443,301,324,0.01285148544158195,3,1,only_child,5461188.642093021
450,max,443,301,1136,0.014606611935580391,3,1,only_child,5461188.642093021
450,max,443,301,308,0.010700071319297837,3,1,only_child,5461188.642093021
450,max,455,302,327,0.003304828102632233,3,1,only_child,3382612.1325576515
450,max,455,302,305,0.012383984207085743,3,1,only_child,3382612.1325576515
450,max,455,302,344,0.007572711569701368,3,1,only_child,3382612.1325576515
450,max,464,301,341,0.021042685949379834,2,2,dominant,2986954.9182335846
450,max,464,301,347,0.028667694920679245,2,2,dominant,2986954.9182335846
450,max,475,302,344,0.007572711569701368,1,2,protected,1125615.874879271
450,max,476,302,344,0.007572711569701368,1,2,dominant,1642953.4499726654
450,max,480,302,345,0.00769298343512892,3,1,only_child,9997367.675814806
450,max,480,302,305,0.012383984207085743,3,1,only_child,9997367.675814806
450,max,480,302,344,0.007572711569701368,3,1,only_child,9997367.675814806
450,max,488,301,347,0.028667694920679245,1,2,dominant,8720063.978964943
450,max,840,601,624,0.0017429782398865965,4,2,dominant,6161306.158584186
450,max,840,601,638,0.006384698441742464,4,2,dominant,6161306.158584186
450,max,840,601,628,0.007640129187979631,4,2,dominant,6161306.158584186
450,max,840,601,633,0.018884346153560678,4,2,dominant,6161306.158584186
450,max,842,601,638,0.006384698441742464,3,1,only_child,9627188.06665995
450,max,842,601,628,0.007640129187979631,3,1,only_child,9627188.06665995
450,max,842,601,633,0.018884346153560678,3,1,only_child,9627188.06665995
450,max,852,601,628,0.007640129187979631,2,3,dominant,2176755.8177108536
450,max,852,601,633,0.018884346153560678,2,3,dominant,2176755.8177108536
450,max,853,601,628,0.007640129187979631,2,3,protected,2039462.2884240944
450,max,853,601,633,0.018884346153560678,2,3,protected,2039462.2884240944
450,max,854,601,628,0.007640129187979631,2,3,protected,1366964.6486146627
450,max,854,601,633,0.018884346153560678,2,3,protected,1366964.6486146627
450,max,855,601,629,0.0042341495793784024,3,1,only_child,2209843.4069064083
450,max,855,601,628,0.007640129187979631,3,1,only_child,2209843.4069064083
450,max,855,601,633,0.018884346153560678,3,1,only_child,2209843.4069064083
